Province_State,Country_Region,Date,ConfirmedCases,Fatalities
,Algeria,2020-04-27,3517.0,432.0
,Algeria,2020-04-28,3649.0,437.0
,Algeria,2020-04-29,3848.0,444.0
,Algeria,2020-04-30,4006.0,450.0
,Algeria,2020-05-01,4154.0,453.0
,Algeria,2020-05-02,4295.0,459.0
,Algeria,2020-05-03,4474.0,463.0
,Algeria,2020-05-04,4648.0,465.0
,Algeria,2020-05-05,4838.0,470.0
,Algeria,2020-05-06,4997.0,476.0
,Algeria,2020-05-07,5182.0,483.0
,Algeria,2020-05-08,5369.0,488.0
,Algeria,2020-05-09,5558.0,494.0
,Algeria,2020-05-10,5723.0,502.0
,Algeria,2020-05-11,5891.0,507.0
,Algeria,2020-05-12,6067.0,515.0
,Algeria,2020-05-13,6253.0,522.0
,Algeria,2020-05-14,6442.0,529.0
,Algeria,2020-05-15,6629.0,536.0
,Algeria,2020-05-16,6821.0,542.0
,Algeria,2020-05-17,7019.0,548.0
,Algeria,2020-05-18,7201.0,555.0
,Algeria,2020-05-19,7377.0,561.0
,Algeria,2020-05-20,7542.0,568.0
,Algeria,2020-05-21,7728.0,575.0
,Algeria,2020-05-22,7918.0,582.0
,Algeria,2020-05-23,8113.0,592.0
,Algeria,2020-05-24,8306.0,600.0
,Algeria,2020-05-25,8503.0,609.0
,Algeria,2020-05-26,8697.0,617.0
,Algeria,2020-05-27,8857.0,623.0
,Algeria,2020-05-28,8997.0,630.0
,Algeria,2020-05-29,9134.0,638.0
,Algeria,2020-05-30,9267.0,646.0
,Algeria,2020-05-31,9394.0,653.0
,Algeria,2020-06-01,9513.0,661.0
,Algeria,2020-06-02,9626.0,667.0
,Algeria,2020-06-03,9733.0,673.0
,Algeria,2020-06-04,9831.0,681.0
,Algeria,2020-06-05,9935.0,690.0
,Algeria,2020-06-06,10050.0,698.0
,Algeria,2020-06-07,10154.0,707.0
,Algeria,2020-06-08,10265.0,715.0
,Algeria,2020-06-09,10382.0,724.0
,Algeria,2020-06-10,10484.0,732.0
,Algeria,2020-06-11,10589.0,741.0
,Algeria,2020-06-12,10698.0,751.0
,Algeria,2020-06-13,10810.0,760.0
,Algeria,2020-06-14,10919.0,767.0
,Algeria,2020-06-15,11031.0,777.0
,Algeria,2020-06-16,11147.0,788.0
,Algeria,2020-06-17,11268.0,799.0
,Algeria,2020-06-18,11385.0,811.0
,Algeria,2020-06-19,11504.0,825.0
,Algeria,2020-06-20,11631.0,837.0
,Algeria,2020-06-21,11771.0,845.0
,Algeria,2020-06-22,11920.0,852.0
,Algeria,2020-06-23,12076.0,861.0
,Algeria,2020-06-24,12248.0,869.0
,Algeria,2020-06-25,12445.0,878.0
,Algeria,2020-06-26,12685.0,885.0
,Algeria,2020-06-27,12968.0,892.0
,Algeria,2020-06-28,13273.0,897.0
,Algeria,2020-06-29,13571.0,905.0
,Algeria,2020-06-30,13907.0,912.0
,Algeria,2020-07-01,14272.0,920.0
,Algeria,2020-07-02,14657.0,928.0
,Algeria,2020-07-03,15070.0,937.0
,Algeria,2020-07-04,15500.0,946.0
,Algeria,2020-07-05,15941.0,952.0
,Algeria,2020-07-06,16404.0,959.0
,Algeria,2020-07-07,16879.0,968.0
,Algeria,2020-07-08,17348.0,978.0
,Algeria,2020-07-09,17808.0,988.0
,Algeria,2020-07-10,18242.0,996.0
,Algeria,2020-07-11,18712.0,1004.0
,Algeria,2020-07-12,19195.0,1011.0
,Algeria,2020-07-13,19689.0,1018.0
,Algeria,2020-07-14,20216.0,1028.0
,Algeria,2020-07-15,20770.0,1040.0
,Algeria,2020-07-16,21355.0,1052.0
,Algeria,2020-07-17,21948.0,1057.0
,Algeria,2020-07-18,22549.0,1068.0
,Algeria,2020-07-19,23084.0,1078.0
,Algeria,2020-07-20,23691.0,1087.0
,Algeria,2020-07-21,24278.0,1100.0
,Algeria,2020-07-22,24872.0,1111.0
,Algeria,2020-07-23,25484.0,1124.0
,Algeria,2020-07-24,26159.0,1136.0
,Algeria,2020-07-25,26764.0,1146.0
,Algeria,2020-07-26,27357.0,1155.0
,Algeria,2020-07-27,27973.0,1163.0
,Algeria,2020-07-28,28615.0,1174.0
,Algeria,2020-07-29,29229.0,1186.0
,Algeria,2020-07-30,29831.0,1200.0
,Algeria,2020-07-31,30394.0,1210.0
,Algeria,2020-08-01,30950.0,1223.0
,Algeria,2020-08-02,31465.0,1231.0
,Algeria,2020-08-03,31972.0,1239.0
,Algeria,2020-08-04,32504.0,1248.0
,Algeria,2020-08-05,33055.0,1261.0
,Algeria,2020-08-06,33626.0,1273.0
,Algeria,2020-08-07,34155.0,1282.0
,Algeria,2020-08-08,34693.0,1293.0
,Algeria,2020-08-09,35160.0,1302.0
,Algeria,2020-08-10,35712.0,1312.0
,Algeria,2020-08-11,36204.0,1322.0
,Algeria,2020-08-12,36699.0,1333.0
,Algeria,2020-08-13,37187.0,1341.0
,Algeria,2020-08-14,37664.0,1351.0
,Algeria,2020-08-15,38133.0,1360.0
,Algeria,2020-08-16,38583.0,1370.0
,Algeria,2020-08-17,39025.0,1379.0
,Algeria,2020-08-18,39444.0,1391.0
,Algeria,2020-08-19,39847.0,1402.0
,Algeria,2020-08-20,40258.0,1411.0
,Algeria,2020-08-21,40667.0,1418.0
,Algeria,2020-08-22,41068.0,1424.0
,Algeria,2020-08-23,41460.0,1435.0
,Algeria,2020-08-24,41858.0,1446.0
,Algeria,2020-08-25,42228.0,1456.0
,Algeria,2020-08-26,42619.0,1465.0
,Algeria,2020-08-27,43016.0,1475.0
,Algeria,2020-08-28,43403.0,1483.0
,Algeria,2020-08-29,43781.0,1491.0
,Algeria,2020-08-30,44146.0,1501.0
,Algeria,2020-08-31,44494.0,1510.0
,Algeria,2020-09-01,44833.0,1518.0
,Algeria,2020-09-02,45158.0,1523.0
,Algeria,2020-09-03,45469.0,1529.0
,Algeria,2020-09-04,45773.0,1539.0
,Algeria,2020-09-05,46071.0,1549.0
,Algeria,2020-09-06,46364.0,1556.0
,Algeria,2020-09-07,46653.0,1562.0
,Algeria,2020-09-08,46938.0,1571.0
,Algeria,2020-09-09,47216.0,1581.0
,Algeria,2020-09-10,47488.0,1591.0
,Algeria,2020-09-11,47752.0,1599.0
,Algeria,2020-09-12,48007.0,1605.0
,Algeria,2020-09-13,48254.0,1612.0
,Algeria,2020-09-14,48496.0,1620.0
,Algeria,2020-09-15,48734.0,1632.0
,Algeria,2020-09-16,48966.0,1645.0
,Algeria,2020-09-17,49194.0,1654.0
,Algeria,2020-09-18,49413.0,1659.0
,Algeria,2020-09-19,49623.0,1665.0
,Algeria,2020-09-20,49826.0,1672.0
,Algeria,2020-09-21,50023.0,1679.0
,Algeria,2020-09-22,50214.0,1689.0
,Algeria,2020-09-23,50400.0,1698.0
,Algeria,2020-09-24,50579.0,1703.0
,Algeria,2020-09-25,50754.0,1707.0
,Algeria,2020-09-26,50914.0,1711.0
,Algeria,2020-09-27,51067.0,1714.0
,Algeria,2020-09-28,51213.0,1719.0
,Algeria,2020-09-29,51368.0,1726.0
,Algeria,2020-09-30,51530.0,1736.0
,Algeria,2020-10-01,51690.0,1741.0
,Algeria,2020-10-02,51847.0,1749.0
,Algeria,2020-10-03,51995.0,1756.0
,Algeria,2020-10-04,52136.0,1760.0
,Algeria,2020-10-05,52270.0,1768.0
,Algeria,2020-10-06,52399.0,1768.0
,Algeria,2020-10-07,52520.0,1771.0
,Algeria,2020-10-08,52658.0,1783.0
,Algeria,2020-10-09,52804.0,1789.0
,Algeria,2020-10-10,52940.0,1795.0
,Algeria,2020-10-11,53072.0,1801.0
,Algeria,2020-10-12,53325.0,1809.0
,Algeria,2020-10-13,53399.0,1818.0
,Algeria,2020-10-14,53584.0,1827.0
,Andorra,2020-01-22,0.0,0.0
,Andorra,2020-01-23,0.0,0.0
,Andorra,2020-01-24,0.0,0.0
,Andorra,2020-01-25,0.0,0.0
,Andorra,2020-01-26,0.0,0.0
,Andorra,2020-01-27,0.0,0.0
,Andorra,2020-01-28,0.0,0.0
,Andorra,2020-01-29,0.0,0.0
,Andorra,2020-01-30,0.0,0.0
,Andorra,2020-01-31,0.0,0.0
,Andorra,2020-02-01,0.0,0.0
,Andorra,2020-02-02,0.0,0.0
,Andorra,2020-02-03,0.0,0.0
,Andorra,2020-02-04,0.0,0.0
,Andorra,2020-02-05,0.0,0.0
,Andorra,2020-02-06,0.0,0.0
,Andorra,2020-02-07,0.0,0.0
,Andorra,2020-02-08,0.0,0.0
,Andorra,2020-02-09,0.0,0.0
,Andorra,2020-02-10,0.0,0.0
,Andorra,2020-02-11,0.0,0.0
,Andorra,2020-02-12,0.0,0.0
,Andorra,2020-02-13,0.0,0.0
,Andorra,2020-02-14,0.0,0.0
,Andorra,2020-02-15,0.0,0.0
,Andorra,2020-02-16,0.0,0.0
,Andorra,2020-02-17,0.0,0.0
,Andorra,2020-02-18,0.0,0.0
,Andorra,2020-02-19,0.0,0.0
,Andorra,2020-02-20,0.0,0.0
,Andorra,2020-02-21,0.0,0.0
,Andorra,2020-02-22,0.0,0.0
,Andorra,2020-02-23,0.0,0.0
,Andorra,2020-02-24,0.0,0.0
,Andorra,2020-02-25,0.0,0.0
,Andorra,2020-02-26,0.0,0.0
,Andorra,2020-02-27,0.0,0.0
,Andorra,2020-02-28,0.0,0.0
,Andorra,2020-02-29,0.0,0.0
,Andorra,2020-03-01,0.0,0.0
,Andorra,2020-03-02,1.0,0.0
,Andorra,2020-03-03,1.0,0.0
,Andorra,2020-03-04,1.0,0.0
,Andorra,2020-03-05,1.0,0.0
,Andorra,2020-03-06,1.0,0.0
,Andorra,2020-03-07,1.0,0.0
,Andorra,2020-03-08,1.0,0.0
,Andorra,2020-03-09,1.0,0.0
,Andorra,2020-03-10,1.0,0.0
,Andorra,2020-03-11,1.0,0.0
,Andorra,2020-03-12,1.0,0.0
,Andorra,2020-03-13,1.0,0.0
,Andorra,2020-03-14,1.0,0.0
,Andorra,2020-03-15,1.0,0.0
,Andorra,2020-03-16,2.0,0.0
,Andorra,2020-03-17,39.0,0.0
,Andorra,2020-03-18,39.0,0.0
,Andorra,2020-03-19,53.0,0.0
,Andorra,2020-03-20,75.0,0.0
,Andorra,2020-03-21,88.0,0.0
,Andorra,2020-03-22,113.0,1.0
,Andorra,2020-03-23,133.0,1.0
,Andorra,2020-03-24,164.0,1.0
,Andorra,2020-03-25,188.0,1.0
,Andorra,2020-03-26,224.0,3.0
,Andorra,2020-03-27,267.0,3.0
,Andorra,2020-03-28,308.0,3.0
,Andorra,2020-03-29,334.0,6.0
,Andorra,2020-03-30,370.0,8.0
,Andorra,2020-03-31,376.0,12.0
,Andorra,2020-04-01,390.0,14.0
,Andorra,2020-04-02,428.0,15.0
,Andorra,2020-04-03,439.0,16.0
,Andorra,2020-04-04,466.0,17.0
,Andorra,2020-04-05,501.0,18.0
,Andorra,2020-04-06,525.0,21.0
,Andorra,2020-04-07,545.0,22.0
,Andorra,2020-04-08,564.0,23.0
,Andorra,2020-04-09,583.0,25.0
,Andorra,2020-04-10,601.0,26.0
,Andorra,2020-04-11,601.0,26.0
,Andorra,2020-04-12,638.0,29.0
,Andorra,2020-04-13,646.0,29.0
,Andorra,2020-04-14,659.0,31.0
,Andorra,2020-04-15,673.0,33.0
,Andorra,2020-04-16,673.0,33.0
,Andorra,2020-04-17,696.0,35.0
,Andorra,2020-04-18,704.0,35.0
,Andorra,2020-04-19,713.0,36.0
,Andorra,2020-04-20,717.0,37.0
,Andorra,2020-04-21,717.0,37.0
,Andorra,2020-04-22,723.0,37.0
,Andorra,2020-04-23,723.0,37.0
,Andorra,2020-04-24,731.0,40.0
,Andorra,2020-04-25,738.0,40.0
,Andorra,2020-04-26,738.0,40.0
,Andorra,2020-04-27,743.0,40.0
,Andorra,2020-04-28,743.0,41.0
,Andorra,2020-04-29,743.0,42.0
,Andorra,2020-04-30,745.0,42.0
,Andorra,2020-05-01,745.0,43.0
,Andorra,2020-05-02,747.0,44.0
,Andorra,2020-05-03,748.0,45.0
,Andorra,2020-05-04,750.0,45.0
,Andorra,2020-05-05,751.0,46.0
,Andorra,2020-05-06,751.0,46.0
,Andorra,2020-05-07,752.0,47.0
,Andorra,2020-05-08,752.0,47.0
,Andorra,2020-05-09,754.0,48.0
,Andorra,2020-05-10,755.0,48.0
,Andorra,2020-05-11,755.0,48.0
,Andorra,2020-05-12,758.0,48.0
,Andorra,2020-05-13,760.0,49.0
,Andorra,2020-05-14,761.0,49.0
,Andorra,2020-05-15,761.0,49.0
,Andorra,2020-05-16,761.0,51.0
,Andorra,2020-05-17,761.0,51.0
,Andorra,2020-05-18,761.0,51.0
,Andorra,2020-05-19,761.0,51.0
,Andorra,2020-05-20,762.0,51.0
,Andorra,2020-05-21,762.0,51.0
,Andorra,2020-05-22,762.0,51.0
,Andorra,2020-05-23,762.0,51.0
,Andorra,2020-05-24,762.0,51.0
,Andorra,2020-05-25,763.0,51.0
,Andorra,2020-05-26,763.0,51.0
,Andorra,2020-05-27,763.0,51.0
,Andorra,2020-05-28,763.0,51.0
,Andorra,2020-05-29,764.0,51.0
,Andorra,2020-05-30,764.0,51.0
,Andorra,2020-05-31,764.0,51.0
,Andorra,2020-06-01,765.0,51.0
,Andorra,2020-06-02,844.0,51.0
,Andorra,2020-06-03,851.0,51.0
,Andorra,2020-06-04,852.0,51.0
,Andorra,2020-06-05,852.0,51.0
,Andorra,2020-06-06,852.0,51.0
,Andorra,2020-06-07,852.0,51.0
,Andorra,2020-06-08,852.0,51.0
,Andorra,2020-06-09,852.0,51.0
,Andorra,2020-06-10,852.0,51.0
,Andorra,2020-06-11,852.0,51.0
,Andorra,2020-06-12,853.0,51.0
,Andorra,2020-06-13,853.0,51.0
,Andorra,2020-06-14,853.0,51.0
,Andorra,2020-06-15,853.0,51.0
,Andorra,2020-06-16,854.0,52.0
,Andorra,2020-06-17,854.0,52.0
,Andorra,2020-06-18,855.0,52.0
,Andorra,2020-06-19,855.0,52.0
,Andorra,2020-06-20,855.0,52.0
,Andorra,2020-06-21,855.0,52.0
,Andorra,2020-06-22,855.0,52.0
,Andorra,2020-06-23,855.0,52.0
,Andorra,2020-06-24,855.0,52.0
,Andorra,2020-06-25,855.0,52.0
,Andorra,2020-06-26,855.0,52.0
,Andorra,2020-06-27,855.0,52.0
,Andorra,2020-06-28,855.0,52.0
,Andorra,2020-06-29,855.0,52.0
,Andorra,2020-06-30,855.0,52.0
,Andorra,2020-07-01,855.0,52.0
,Andorra,2020-07-02,855.0,52.0
,Andorra,2020-07-03,855.0,52.0
,Andorra,2020-07-04,855.0,52.0
,Andorra,2020-07-05,855.0,52.0
,Andorra,2020-07-06,855.0,52.0
,Andorra,2020-07-07,855.0,52.0
,Andorra,2020-07-08,855.0,52.0
,Andorra,2020-07-09,855.0,52.0
,Andorra,2020-07-10,855.0,52.0
,Andorra,2020-07-11,855.0,52.0
,Andorra,2020-07-12,855.0,52.0
,Andorra,2020-07-13,858.0,52.0
,Andorra,2020-07-14,861.0,52.0
,Andorra,2020-07-15,862.0,52.0
,Andorra,2020-07-16,877.0,52.0
,Andorra,2020-07-17,880.0,52.0
,Andorra,2020-07-18,880.0,52.0
,Andorra,2020-07-19,880.0,52.0
,Andorra,2020-07-20,884.0,52.0
,Andorra,2020-07-21,884.0,52.0
,Andorra,2020-07-22,889.0,52.0
,Andorra,2020-07-23,889.0,52.0
,Andorra,2020-07-24,897.0,52.0
,Andorra,2020-07-25,897.0,52.0
,Andorra,2020-07-26,897.0,52.0
,Andorra,2020-07-27,907.0,52.0
,Andorra,2020-07-28,907.0,52.0
,Andorra,2020-07-29,918.0,52.0
,Andorra,2020-07-30,922.0,52.0
,Andorra,2020-07-31,925.0,52.0
,Andorra,2020-08-01,925.0,52.0
,Andorra,2020-08-02,925.0,52.0
,Andorra,2020-08-03,937.0,52.0
,Andorra,2020-08-04,939.0,52.0
,Andorra,2020-08-05,939.0,52.0
,Andorra,2020-08-06,944.0,52.0
,Andorra,2020-08-07,955.0,52.0
,Andorra,2020-08-08,955.0,52.0
,Andorra,2020-08-09,955.0,52.0
,Andorra,2020-08-10,963.0,52.0
,Andorra,2020-08-11,963.0,52.0
,Andorra,2020-08-12,977.0,53.0
,Andorra,2020-08-13,981.0,53.0
,Andorra,2020-08-14,989.0,53.0
,Andorra,2020-08-15,989.0,53.0
,Andorra,2020-08-16,989.0,53.0
,Andorra,2020-08-17,1005.0,53.0
,Andorra,2020-08-18,1005.0,53.0
,Andorra,2020-08-19,1024.0,53.0
,Andorra,2020-08-20,1024.0,53.0
,Andorra,2020-08-21,1045.0,53.0
,Andorra,2020-08-22,1045.0,53.0
,Andorra,2020-08-23,1045.0,53.0
,Andorra,2020-08-24,1060.0,53.0
,Andorra,2020-08-25,1060.0,53.0
,Andorra,2020-08-26,1098.0,53.0
,Andorra,2020-08-27,1098.0,53.0
,Andorra,2020-08-28,1124.0,53.0
,Andorra,2020-08-29,1124.0,53.0
,Andorra,2020-08-30,1124.0,53.0
,Andorra,2020-08-31,1176.0,53.0
,Andorra,2020-09-01,1184.0,53.0
,Andorra,2020-09-02,1199.0,53.0
,Andorra,2020-09-03,1199.0,53.0
,Andorra,2020-09-04,1215.0,53.0
,Andorra,2020-09-05,1215.0,53.0
,Andorra,2020-09-06,1215.0,53.0
,Andorra,2020-09-07,1261.0,53.0
,Andorra,2020-09-08,1261.0,53.0
,Andorra,2020-09-09,1301.0,53.0
,Andorra,2020-09-10,1301.0,53.0
,Andorra,2020-09-11,1344.0,53.0
,Andorra,2020-09-12,1344.0,53.0
,Andorra,2020-09-13,1344.0,53.0
,Andorra,2020-09-14,1438.0,53.0
,Andorra,2020-09-15,1438.0,53.0
,Andorra,2020-09-16,1483.0,53.0
,Andorra,2020-09-17,1483.0,53.0
,Andorra,2020-09-18,1564.0,53.0
,Andorra,2020-09-19,1564.0,53.0
,Andorra,2020-09-20,1564.0,53.0
,Andorra,2020-09-21,1681.0,53.0
,Andorra,2020-09-22,1681.0,53.0
,Andorra,2020-09-23,1753.0,53.0
,Andorra,2020-09-24,1753.0,53.0
,Andorra,2020-09-25,1836.0,53.0
,Andorra,2020-09-26,1836.0,53.0
,Andorra,2020-09-27,1836.0,53.0
,Andorra,2020-09-28,1966.0,53.0
,Andorra,2020-09-29,1966.0,53.0
,Andorra,2020-09-30,2050.0,53.0
,Andorra,2020-10-01,2050.0,53.0
,Andorra,2020-10-02,2110.0,53.0
,Andorra,2020-10-03,2110.0,53.0
,Andorra,2020-10-04,2110.0,53.0
,Andorra,2020-10-05,2370.0,53.0
,Andorra,2020-10-06,2370.0,53.0
,Andorra,2020-10-07,2568.0,53.0
,Andorra,2020-10-08,2568.0,54.0
,Andorra,2020-10-09,2696.0,55.0
,Andorra,2020-10-10,2696.0,55.0
,Andorra,2020-10-11,2696.0,55.0
,Andorra,2020-10-12,2995.0,57.0
,Andorra,2020-10-13,2995.0,57.0
,Andorra,2020-10-14,3190.0,59.0
,Angola,2020-01-22,0.0,0.0
,Angola,2020-01-23,0.0,0.0
,Angola,2020-01-24,0.0,0.0
,Angola,2020-01-25,0.0,0.0
,Angola,2020-01-26,0.0,0.0
,Angola,2020-01-27,0.0,0.0
,Angola,2020-01-28,0.0,0.0
,Angola,2020-01-29,0.0,0.0
,Angola,2020-01-30,0.0,0.0
,Angola,2020-01-31,0.0,0.0
,Angola,2020-02-01,0.0,0.0
,Angola,2020-02-02,0.0,0.0
,Angola,2020-02-03,0.0,0.0
,Angola,2020-02-04,0.0,0.0
,Angola,2020-02-05,0.0,0.0
,Angola,2020-02-06,0.0,0.0
,Angola,2020-02-07,0.0,0.0
,Angola,2020-02-08,0.0,0.0
,Angola,2020-02-09,0.0,0.0
,Angola,2020-02-10,0.0,0.0
,Angola,2020-02-11,0.0,0.0
,Angola,2020-02-12,0.0,0.0
,Angola,2020-02-13,0.0,0.0
,Angola,2020-02-14,0.0,0.0
,Angola,2020-02-15,0.0,0.0
,Angola,2020-02-16,0.0,0.0
,Angola,2020-02-17,0.0,0.0
,Angola,2020-02-18,0.0,0.0
,Angola,2020-02-19,0.0,0.0
,Angola,2020-02-20,0.0,0.0
,Angola,2020-02-21,0.0,0.0
,Angola,2020-02-22,0.0,0.0
,Angola,2020-02-23,0.0,0.0
,Angola,2020-02-24,0.0,0.0
,Angola,2020-02-25,0.0,0.0
,Angola,2020-02-26,0.0,0.0
,Angola,2020-02-27,0.0,0.0
,Angola,2020-02-28,0.0,0.0
,Angola,2020-02-29,0.0,0.0
,Angola,2020-03-01,0.0,0.0
,Angola,2020-03-02,0.0,0.0
,Angola,2020-03-03,0.0,0.0
,Angola,2020-03-04,0.0,0.0
,Angola,2020-03-05,0.0,0.0
,Angola,2020-03-06,0.0,0.0
,Angola,2020-03-07,0.0,0.0
,Angola,2020-03-08,0.0,0.0
,Angola,2020-03-09,0.0,0.0
,Angola,2020-03-10,0.0,0.0
,Angola,2020-03-11,0.0,0.0
,Angola,2020-03-12,0.0,0.0
,Angola,2020-03-13,0.0,0.0
,Angola,2020-03-14,0.0,0.0
,Angola,2020-03-15,0.0,0.0
,Angola,2020-03-16,0.0,0.0
,Angola,2020-03-17,0.0,0.0
,Angola,2020-03-18,0.0,0.0
,Angola,2020-03-19,0.0,0.0
,Angola,2020-03-20,1.0,0.0
,Angola,2020-03-21,2.0,0.0
,Angola,2020-03-22,2.0,0.0
,Angola,2020-03-23,3.0,0.0
,Angola,2020-03-24,3.0,0.0
,Angola,2020-03-25,3.0,0.0
,Angola,2020-03-26,4.0,0.0
,Angola,2020-03-27,4.0,0.0
,Angola,2020-03-28,5.0,0.0
,Angola,2020-03-29,7.0,2.0
,Angola,2020-03-30,7.0,2.0
,Angola,2020-03-31,7.0,2.0
,Angola,2020-04-01,8.0,2.0
,Angola,2020-04-02,8.0,2.0
,Angola,2020-04-03,8.0,2.0
,Angola,2020-04-04,10.0,2.0
,Angola,2020-04-05,14.0,2.0
,Angola,2020-04-06,16.0,2.0
,Angola,2020-04-07,17.0,2.0
,Angola,2020-04-08,19.0,2.0
,Angola,2020-04-09,19.0,2.0
,Angola,2020-04-10,19.0,2.0
,Angola,2020-04-11,19.0,2.0
,Angola,2020-04-12,19.0,2.0
,Angola,2020-04-13,19.0,2.0
,Angola,2020-04-14,19.0,2.0
,Angola,2020-04-15,19.0,2.0
,Angola,2020-04-16,19.0,2.0
,Angola,2020-04-17,19.0,2.0
,Angola,2020-04-18,24.0,2.0
,Angola,2020-04-19,24.0,2.0
,Angola,2020-04-20,24.0,2.0
,Angola,2020-04-21,24.0,2.0
,Angola,2020-04-22,25.0,2.0
,Angola,2020-04-23,25.0,2.0
,Angola,2020-04-24,25.0,2.0
,Angola,2020-04-25,25.0,2.0
,Angola,2020-04-26,26.0,2.0
,Angola,2020-04-27,27.0,2.0
,Angola,2020-04-28,27.0,2.0
,Angola,2020-04-29,27.0,2.0
,Angola,2020-04-30,27.0,2.0
,Angola,2020-05-01,30.0,2.0
,Angola,2020-05-02,35.0,2.0
,Angola,2020-05-03,35.0,2.0
,Angola,2020-05-04,35.0,2.0
,Angola,2020-05-05,36.0,2.0
,Angola,2020-05-06,36.0,2.0
,Angola,2020-05-07,36.0,2.0
,Angola,2020-05-08,43.0,2.0
,Angola,2020-05-09,43.0,2.0
,Angola,2020-05-10,45.0,2.0
,Angola,2020-05-11,45.0,2.0
,Angola,2020-05-12,45.0,2.0
,Angola,2020-05-13,45.0,2.0
,Angola,2020-05-14,48.0,2.0
,Angola,2020-05-15,48.0,2.0
,Angola,2020-05-16,48.0,2.0
,Angola,2020-05-17,48.0,2.0
,Angola,2020-05-18,50.0,3.0
,Angola,2020-05-19,52.0,3.0
,Angola,2020-05-20,52.0,3.0
,Angola,2020-05-21,58.0,3.0
,Angola,2020-05-22,60.0,3.0
,Angola,2020-05-23,61.0,4.0
,Angola,2020-05-24,69.0,4.0
,Angola,2020-05-25,70.0,4.0
,Angola,2020-05-26,70.0,4.0
,Angola,2020-05-27,71.0,4.0
,Angola,2020-05-28,74.0,4.0
,Angola,2020-05-29,81.0,4.0
,Angola,2020-05-30,84.0,4.0
,Angola,2020-05-31,86.0,4.0
,Angola,2020-06-01,86.0,4.0
,Angola,2020-06-02,86.0,4.0
,Angola,2020-06-03,86.0,4.0
,Angola,2020-06-04,86.0,4.0
,Angola,2020-06-05,86.0,4.0
,Angola,2020-06-06,88.0,4.0
,Angola,2020-06-07,91.0,4.0
,Angola,2020-06-08,92.0,4.0
,Angola,2020-06-09,96.0,4.0
,Angola,2020-06-10,113.0,4.0
,Angola,2020-06-11,118.0,5.0
,Angola,2020-06-12,130.0,5.0
,Angola,2020-06-13,138.0,6.0
,Angola,2020-06-14,140.0,6.0
,Angola,2020-06-15,142.0,6.0
,Angola,2020-06-16,148.0,6.0
,Angola,2020-06-17,155.0,7.0
,Angola,2020-06-18,166.0,8.0
,Angola,2020-06-19,172.0,8.0
,Angola,2020-06-20,176.0,9.0
,Angola,2020-06-21,183.0,9.0
,Angola,2020-06-22,186.0,10.0
,Angola,2020-06-23,189.0,10.0
,Angola,2020-06-24,197.0,10.0
,Angola,2020-06-25,212.0,10.0
,Angola,2020-06-26,212.0,10.0
,Angola,2020-06-27,259.0,10.0
,Angola,2020-06-28,267.0,11.0
,Angola,2020-06-29,276.0,11.0
,Angola,2020-06-30,284.0,13.0
,Angola,2020-07-01,291.0,15.0
,Angola,2020-07-02,315.0,17.0
,Angola,2020-07-03,328.0,18.0
,Angola,2020-07-04,346.0,19.0
,Angola,2020-07-05,346.0,19.0
,Angola,2020-07-06,346.0,19.0
,Angola,2020-07-07,386.0,21.0
,Angola,2020-07-08,386.0,21.0
,Angola,2020-07-09,396.0,22.0
,Angola,2020-07-10,458.0,23.0
,Angola,2020-07-11,462.0,23.0
,Angola,2020-07-12,506.0,26.0
,Angola,2020-07-13,525.0,26.0
,Angola,2020-07-14,541.0,26.0
,Angola,2020-07-15,576.0,27.0
,Angola,2020-07-16,607.0,28.0
,Angola,2020-07-17,638.0,29.0
,Angola,2020-07-18,687.0,29.0
,Angola,2020-07-19,705.0,29.0
,Angola,2020-07-20,749.0,29.0
,Angola,2020-07-21,779.0,30.0
,Angola,2020-07-22,812.0,33.0
,Angola,2020-07-23,851.0,33.0
,Angola,2020-07-24,880.0,35.0
,Angola,2020-07-25,916.0,39.0
,Angola,2020-07-26,932.0,40.0
,Angola,2020-07-27,950.0,41.0
,Angola,2020-07-28,1000.0,47.0
,Angola,2020-07-29,1078.0,48.0
,Angola,2020-07-30,1109.0,51.0
,Angola,2020-07-31,1148.0,52.0
,Angola,2020-08-01,1164.0,54.0
,Angola,2020-08-02,1199.0,55.0
,Angola,2020-08-03,1280.0,58.0
,Angola,2020-08-04,1344.0,59.0
,Angola,2020-08-05,1395.0,62.0
,Angola,2020-08-06,1483.0,64.0
,Angola,2020-08-07,1538.0,67.0
,Angola,2020-08-08,1572.0,70.0
,Angola,2020-08-09,1672.0,75.0
,Angola,2020-08-10,1679.0,78.0
,Angola,2020-08-11,1735.0,80.0
,Angola,2020-08-12,1762.0,80.0
,Angola,2020-08-13,1815.0,80.0
,Angola,2020-08-14,1852.0,86.0
,Angola,2020-08-15,1879.0,86.0
,Angola,2020-08-16,1906.0,88.0
,Angola,2020-08-17,1935.0,88.0
,Angola,2020-08-18,1966.0,90.0
,Angola,2020-08-19,2015.0,92.0
,Angola,2020-08-20,2044.0,93.0
,Angola,2020-08-21,2068.0,94.0
,Angola,2020-08-22,2134.0,94.0
,Angola,2020-08-23,2171.0,96.0
,Angola,2020-08-24,2222.0,100.0
,Angola,2020-08-25,2283.0,102.0
,Angola,2020-08-26,2332.0,103.0
,Angola,2020-08-27,2415.0,105.0
,Angola,2020-08-28,2471.0,106.0
